parent_item,child_item,quantity_per
ITEM00012,ITEM02585,1
ITEM00115,ITEM02586,1
ITEM00164,ITEM02587,2
ITEM00018,ITEM02588,2
ITEM00163,ITEM02589,1
ITEM00174,ITEM02590,2
ITEM00169,ITEM02591,1
ITEM00164,ITEM02592,4
ITEM00169,ITEM02593,1
ITEM00174,ITEM02593,2
ITEM00018,ITEM02594,1
ITEM00106,ITEM02594,70
ITEM00107,ITEM02594,70
ITEM00108,ITEM02595,75
ITEM00109,ITEM02595,70
ITEM00110,ITEM02595,70
ITEM00111,ITEM02595,75
ITEM00112,ITEM02595,75
ITEM00113,ITEM02595,75
ITEM00163,ITEM02596,2
ITEM00006,ITEM02597,1
ITEM00059,ITEM02598,1
ITEM00020,ITEM02598,1
ITEM00022,ITEM02598,1
ITEM00039,ITEM02598,4
ITEM00059,ITEM02599,1
ITEM00020,ITEM02599,1
ITEM00020,ITEM02599,1
ITEM00022,ITEM02599,1
ITEM00039,ITEM02599,4
ITEM00059,ITEM02600,1
ITEM00066,ITEM02600,4
ITEM00039,ITEM02601,1
ITEM00334,ITEM02602,3
ITEM00032,ITEM02603,4
ITEM00063,ITEM02603,2
ITEM00064,ITEM02603,3
ITEM00367,ITEM02603,1
ITEM00182,ITEM02603,1
ITEM00183,ITEM02603,1
ITEM00039,ITEM02603,2
ITEM00060,ITEM02603,3
ITEM00061,ITEM02603,3
ITEM00062,ITEM02603,3
ITEM00060,ITEM02604,3
ITEM00061,ITEM02604,3
ITEM00062,ITEM02604,3
ITEM00063,ITEM02604,2
ITEM00064,ITEM02604,3
ITEM00367,ITEM02604,1
ITEM00182,ITEM02604,1
ITEM00183,ITEM02604,1
ITEM00334,ITEM02605,3
ITEM00057,ITEM02606,18.7
ITEM00108,ITEM02607,1
ITEM00109,ITEM02607,1
ITEM00110,ITEM02607,1
ITEM00111,ITEM02607,1
ITEM00112,ITEM02607,1
ITEM00113,ITEM02607,1
ITEM00004,ITEM02608,1
ITEM00089,ITEM02609,1
ITEM00090,ITEM02609,4
ITEM00053,ITEM02610,231
ITEM00390,ITEM02611,16
ITEM00053,ITEM02612,9.9
ITEM00068,ITEM02613,15.4
ITEM00058,ITEM02613,453.42
ITEM00055,ITEM02614,2
ITEM00056,ITEM02614,4
ITEM00358,ITEM02615,1
ITEM00245,ITEM02616,4
ITEM00057,ITEM02617,2.2
ITEM00068,ITEM02618,220
ITEM00068,ITEM02619,275
ITEM00068,ITEM02620,220
ITEM00068,ITEM02621,220
ITEM00068,ITEM02622,220
ITEM00068,ITEM02623,220
ITEM00057,ITEM02624,110
ITEM00068,ITEM02624,440
ITEM00068,ITEM02625,330
ITEM00057,ITEM02626,110
ITEM00068,ITEM02626,550
ITEM00068,ITEM02627,550
ITEM00057,ITEM02628,1.1
ITEM00068,ITEM02628,440
ITEM00057,ITEM02629,22
ITEM00068,ITEM02629,91.3
ITEM00068,ITEM02630,55
ITEM00057,ITEM02631,243.1
ITEM00057,ITEM02632,488.4
ITEM00068,ITEM02632,61.6
ITEM00066,ITEM02633,1
ITEM00251,ITEM02634,2
ITEM00251,ITEM02635,2
ITEM00007,ITEM02636,11
ITEM00007,ITEM02637,2
ITEM00057,ITEM02638,2.2
ITEM00057,ITEM02639,30.8
ITEM00068,ITEM02639,90.2
ITEM00032,ITEM02640,20
ITEM00053,ITEM02641,50.6
ITEM00053,ITEM02642,6.6
ITEM00039,ITEM02643,4
ITEM00273,ITEM02644,1
ITEM00273,ITEM02645,1
ITEM00273,ITEM02646,1
ITEM00273,ITEM02647,1
ITEM00114,ITEM02648,33
ITEM00114,ITEM02649,27.5
ITEM00114,ITEM02650,55
ITEM00032,ITEM02651,8
ITEM00114,ITEM02652,4.4
ITEM00114,ITEM02653,11
ITEM00114,ITEM02654,5.5
ITEM00114,ITEM02655,11
ITEM00032,ITEM02655,4
ITEM00114,ITEM02656,34.1
ITEM00020,ITEM02657,1
ITEM00022,ITEM02657,1
ITEM00015,ITEM02657,2
ITEM00016,ITEM02657,2
ITEM00029,ITEM02658,1
ITEM00026,ITEM02658,1
ITEM00030,ITEM02658,1
ITEM00027,ITEM02658,1
ITEM00114,ITEM02659,110
ITEM00114,ITEM02660,33
ITEM00114,ITEM02661,715
ITEM00114,ITEM02662,770
ITEM00114,ITEM02663,77
ITEM00114,ITEM02664,77
ITEM00114,ITEM02665,132
ITEM00114,ITEM02666,550
ITEM00114,ITEM02667,847
ITEM00114,ITEM02668,1100
ITEM00114,ITEM02669,990
ITEM00114,ITEM02670,220
ITEM00114,ITEM02671,55
ITEM00114,ITEM02672,215.6
ITEM00114,ITEM02673,396
ITEM00114,ITEM02674,297
ITEM00114,ITEM02675,1111
ITEM00114,ITEM02676,869
ITEM00114,ITEM02677,1155
ITEM00114,ITEM02678,1320
ITEM00114,ITEM02679,55
ITEM00114,ITEM02680,66
ITEM00114,ITEM02681,33
ITEM00114,ITEM02682,11
ITEM00114,ITEM02683,55
ITEM00001,ITEM02684,6
ITEM00001,ITEM02685,2
ITEM00006,ITEM02686,1
ITEM00114,ITEM02687,121
ITEM00114,ITEM02688,220
ITEM00114,ITEM02689,110
ITEM00114,ITEM02690,968
ITEM00114,ITEM02691,385
ITEM00114,ITEM02692,627
ITEM00114,ITEM02693,110
ITEM00114,ITEM02694,132
ITEM00114,ITEM02695,33
ITEM00114,ITEM02696,88
ITEM00114,ITEM02697,88
ITEM00114,ITEM02698,385
ITEM00114,ITEM02699,110
ITEM00114,ITEM02700,22
ITEM00114,ITEM02701,132
ITEM00114,ITEM02702,33
ITEM00114,ITEM02703,33
ITEM00114,ITEM02704,33
ITEM00114,ITEM02705,33
ITEM00114,ITEM02706,299.2
ITEM00114,ITEM02707,198
ITEM00114,ITEM02708,330
ITEM00114,ITEM02709,308
ITEM00114,ITEM02710,275
ITEM00036,ITEM02710,16
ITEM00038,ITEM02711,2
ITEM00038,ITEM02712,2
ITEM00038,ITEM02713,2
ITEM00038,ITEM02714,1
ITEM00038,ITEM02715,1
ITEM00038,ITEM02716,4
ITEM00038,ITEM02717,1
ITEM00038,ITEM02718,1
ITEM00038,ITEM02719,2
ITEM00038,ITEM02720,1
ITEM00038,ITEM02721,2
ITEM00069,ITEM02721,1
ITEM00070,ITEM02721,1
ITEM00038,ITEM02722,1
ITEM00417,ITEM02723,1
ITEM00418,ITEM02724,1
ITEM00038,ITEM02725,1
ITEM00018,ITEM02726,1
ITEM00008,ITEM02726,1
ITEM00009,ITEM02726,1
ITEM00010,ITEM02726,1
ITEM00011,ITEM02726,1
ITEM00039,ITEM02727,1
ITEM00401,ITEM02728,1
ITEM00036,ITEM02729,1
ITEM00032,ITEM02730,2
ITEM00092,ITEM02731,2
ITEM00093,ITEM02731,2
ITEM00094,ITEM02731,2
ITEM00095,ITEM02731,2
ITEM00119,ITEM02732,8
ITEM00120,ITEM02732,5
ITEM00103,ITEM02732,1
ITEM00106,ITEM02732,6
ITEM00113,ITEM02732,6
ITEM00107,ITEM02732,6
ITEM00108,ITEM02732,6
ITEM00109,ITEM02732,6
ITEM00110,ITEM02732,6
ITEM00111,ITEM02732,6
ITEM00112,ITEM02732,6
ITEM00203,ITEM02733,1
ITEM00103,ITEM02733,2
ITEM00120,ITEM02734,2
ITEM00112,ITEM02734,13
ITEM00113,ITEM02734,13
ITEM00106,ITEM02734,13
ITEM00107,ITEM02734,13
ITEM00108,ITEM02734,13
ITEM00109,ITEM02734,13
ITEM00110,ITEM02734,13
ITEM00111,ITEM02734,13
ITEM00242,ITEM02735,2
ITEM00106,ITEM02735,3
ITEM00107,ITEM02735,3
ITEM00106,ITEM02736,2
ITEM00113,ITEM02736,2
ITEM00198,ITEM02736,1
ITEM00199,ITEM02736,1
ITEM00107,ITEM02736,2
ITEM00108,ITEM02736,2
ITEM00109,ITEM02736,2
ITEM00110,ITEM02736,2
ITEM00111,ITEM02736,2
ITEM00112,ITEM02736,2
ITEM00108,ITEM02737,1
ITEM00110,ITEM02737,1
ITEM00111,ITEM02737,1
ITEM00112,ITEM02737,1
ITEM00113,ITEM02737,1
ITEM00090,ITEM02738,4
ITEM00090,ITEM02739,4
ITEM00090,ITEM02740,4
ITEM00119,ITEM02741,4
ITEM00120,ITEM02741,1
ITEM00103,ITEM02741,3
ITEM00167,ITEM02742,1
ITEM00018,ITEM02743,1
ITEM00163,ITEM02743,1
ITEM00169,ITEM02743,1
ITEM00099,ITEM02744,1
ITEM00168,ITEM02745,1
ITEM00164,ITEM02746,1
ITEM00174,ITEM02746,1
ITEM00019,ITEM02747,1
ITEM00182,ITEM02748,1
ITEM00183,ITEM02748,1
ITEM00076,ITEM02749,1
ITEM00075,ITEM02749,1
ITEM00068,ITEM02750,147.4
ITEM00362,ITEM02751,7
ITEM00058,ITEM02752,4290
ITEM00038,ITEM02753,3
ITEM00032,ITEM02754,1
ITEM00067,ITEM02755,1
ITEM00057,ITEM02756,2.2
ITEM00038,ITEM02757,2
ITEM00057,ITEM02758,33
ITEM00066,ITEM02759,4
ITEM00105,ITEM02760,4
ITEM00066,ITEM02760,3
ITEM00092,ITEM02760,1
ITEM00095,ITEM02760,1
ITEM00060,ITEM02760,2
ITEM00061,ITEM02760,2
ITEM00062,ITEM02760,2
ITEM00063,ITEM02760,2
ITEM00064,ITEM02760,2
ITEM00354,ITEM02761,2
ITEM00066,ITEM02761,10
ITEM00334,ITEM02761,3
ITEM00060,ITEM02761,3
ITEM00061,ITEM02761,3
ITEM00062,ITEM02761,3
ITEM00063,ITEM02761,2
ITEM00064,ITEM02761,3
ITEM00093,ITEM02761,1
ITEM00094,ITEM02761,1
ITEM00066,ITEM02762,2
ITEM00065,ITEM02763,2
ITEM00368,ITEM02764,2
ITEM00017,ITEM02765,2
ITEM00334,ITEM02766,3
ITEM00202,ITEM02767,50
ITEM00203,ITEM02767,10
ITEM00118,ITEM02767,300
ITEM00223,ITEM02767,50
ITEM00224,ITEM02767,15
ITEM00225,ITEM02767,15
ITEM00207,ITEM02767,20
ITEM00203,ITEM02768,15
ITEM00106,ITEM02769,100
ITEM00107,ITEM02769,100
ITEM00108,ITEM02769,100
ITEM00109,ITEM02769,100
ITEM00110,ITEM02769,100
ITEM00111,ITEM02769,100
ITEM00419,ITEM02769,15
ITEM00210,ITEM02769,20
ITEM00211,ITEM02769,20
ITEM00212,ITEM02769,20
ITEM00213,ITEM02769,20
ITEM00204,ITEM02769,20
ITEM00420,ITEM02769,15
ITEM00421,ITEM02769,15
ITEM00422,ITEM02769,15
ITEM00423,ITEM02769,20
ITEM00424,ITEM02769,20
ITEM00425,ITEM02769,15
ITEM00112,ITEM02769,100
ITEM00360,ITEM02769,50
ITEM00361,ITEM02769,10
ITEM00414,ITEM02769,50
ITEM00415,ITEM02769,10
ITEM00113,ITEM02769,100
ITEM00118,ITEM02770,200
ITEM00208,ITEM02770,20
ITEM00209,ITEM02770,25
ITEM00205,ITEM02770,20
ITEM00233,ITEM02770,20
ITEM00234,ITEM02770,10
ITEM00235,ITEM02770,10
ITEM00227,ITEM02770,10
ITEM00231,ITEM02770,20
ITEM00118,ITEM02771,300
ITEM00228,ITEM02771,15
ITEM00229,ITEM02771,15
ITEM00230,ITEM02771,15
ITEM00108,ITEM02772,10
ITEM00109,ITEM02772,10
ITEM00110,ITEM02772,10
ITEM00111,ITEM02772,10
ITEM00112,ITEM02772,10
ITEM00113,ITEM02772,10
ITEM00118,ITEM02773,300
ITEM00232,ITEM02773,40
ITEM00233,ITEM02773,40
ITEM00234,ITEM02773,10
ITEM00235,ITEM02773,10
ITEM00231,ITEM02773,40
ITEM00217,ITEM02773,30
ITEM00100,ITEM02774,32
ITEM00252,ITEM02774,20
ITEM00100,ITEM02775,62
ITEM00253,ITEM02775,20
ITEM00206,ITEM02775,20
ITEM00207,ITEM02775,40
ITEM00196,ITEM02775,10
ITEM00197,ITEM02775,20
ITEM00198,ITEM02775,20
ITEM00199,ITEM02775,20
ITEM00100,ITEM02776,20
ITEM00118,ITEM02777,200
ITEM00233,ITEM02777,20
ITEM00234,ITEM02777,10
ITEM00235,ITEM02777,10
ITEM00208,ITEM02777,20
ITEM00209,ITEM02777,25
ITEM00205,ITEM02777,20
ITEM00227,ITEM02777,10
ITEM00231,ITEM02777,20
ITEM00118,ITEM02778,300
ITEM00228,ITEM02778,15
ITEM00229,ITEM02778,15
ITEM00230,ITEM02778,15
ITEM00118,ITEM02779,300
ITEM00232,ITEM02779,40
ITEM00233,ITEM02779,40
ITEM00234,ITEM02779,10
ITEM00235,ITEM02779,10
ITEM00231,ITEM02779,40
ITEM00217,ITEM02779,30
ITEM00032,ITEM02780,1
ITEM00335,ITEM02781,1
ITEM00336,ITEM02781,1
ITEM00337,ITEM02782,1
ITEM00338,ITEM02782,1
ITEM00335,ITEM02783,1
ITEM00337,ITEM02784,1
ITEM00336,ITEM02785,1
ITEM00338,ITEM02786,1
ITEM00335,ITEM02787,1
ITEM00336,ITEM02787,1
ITEM00337,ITEM02787,1
ITEM00338,ITEM02787,1
ITEM00274,ITEM02788,2
ITEM00032,ITEM02789,1
ITEM00338,ITEM02790,1
ITEM00068,ITEM02791,1.1
ITEM00057,ITEM02792,75
ITEM00038,ITEM02793,2
ITEM00038,ITEM02794,1
ITEM00015,ITEM02795,2
ITEM00016,ITEM02795,2
ITEM00089,ITEM02796,1
ITEM00022,ITEM02796,1
ITEM00090,ITEM02796,4
ITEM00017,ITEM02797,2
ITEM00017,ITEM02798,2
ITEM00334,ITEM02799,3
ITEM00039,ITEM02800,2
ITEM00057,ITEM02801,4.4
ITEM00068,ITEM02801,8.8
ITEM00057,ITEM02802,4.4
ITEM00060,ITEM02802,1
ITEM00061,ITEM02802,1
ITEM00062,ITEM02802,1
ITEM00063,ITEM02802,1
ITEM00064,ITEM02802,1
ITEM00057,ITEM02803,77
ITEM00068,ITEM02803,35.2
ITEM00057,ITEM02804,6.6
ITEM00057,ITEM02805,16.5
ITEM00057,ITEM02806,16.5
ITEM00068,ITEM02806,27.5
ITEM00057,ITEM02807,174.9
ITEM00068,ITEM02807,300.3
ITEM00057,ITEM02808,2.2
ITEM00068,ITEM02808,11
ITEM00036,ITEM02809,4
ITEM00058,ITEM02810,1603.25
ITEM00355,ITEM02811,3
ITEM00393,ITEM02812,2
ITEM00006,ITEM02813,2
ITEM00006,ITEM02814,4
ITEM00201,ITEM02815,2
ITEM00210,ITEM02815,1
ITEM00211,ITEM02815,1
ITEM00212,ITEM02815,1
ITEM00213,ITEM02815,1
ITEM00204,ITEM02815,1
ITEM00205,ITEM02815,1
ITEM00217,ITEM02815,2
ITEM00218,ITEM02815,2
ITEM00219,ITEM02815,2
ITEM00208,ITEM02815,1
ITEM00209,ITEM02815,1
ITEM00200,ITEM02816,4
ITEM00202,ITEM02816,4
ITEM00203,ITEM02816,5
ITEM00220,ITEM02816,1
ITEM00221,ITEM02816,1
ITEM00214,ITEM02816,1
ITEM00215,ITEM02816,1
ITEM00216,ITEM02816,2
ITEM00206,ITEM02816,1
ITEM00207,ITEM02816,1
ITEM00057,ITEM02817,126.5
ITEM00068,ITEM02817,90.2
ITEM00012,ITEM02818,1
ITEM00034,ITEM02819,1
ITEM00038,ITEM02820,2
ITEM00117,ITEM02821,2
ITEM00111,ITEM02821,2
ITEM00112,ITEM02821,2
ITEM00113,ITEM02821,2
ITEM00108,ITEM02821,2
ITEM00109,ITEM02821,2
ITEM00110,ITEM02821,2
ITEM00117,ITEM02822,2
ITEM00108,ITEM02822,2
ITEM00109,ITEM02822,2
ITEM00110,ITEM02822,2
ITEM00111,ITEM02822,2
ITEM00112,ITEM02822,2
ITEM00113,ITEM02822,2
ITEM00117,ITEM02823,2
ITEM00108,ITEM02823,2
ITEM00109,ITEM02823,2
ITEM00110,ITEM02823,2
ITEM00111,ITEM02823,2
ITEM00112,ITEM02823,2
ITEM00113,ITEM02823,2
ITEM00426,ITEM02824,1
ITEM00180,ITEM02824,1
ITEM00427,ITEM02824,1
ITEM00015,ITEM02825,2
ITEM00016,ITEM02825,2
ITEM00020,ITEM02826,1
ITEM00022,ITEM02826,1
ITEM00022,ITEM02827,2
ITEM00015,ITEM02827,3
ITEM00016,ITEM02827,3
ITEM00080,ITEM02827,3
ITEM00092,ITEM02827,4
ITEM00093,ITEM02827,4
ITEM00094,ITEM02827,4
ITEM00095,ITEM02827,4
ITEM00017,ITEM02828,2
ITEM00114,ITEM02828,9.9
ITEM00046,ITEM02828,3
ITEM00002,ITEM02828,1
ITEM00003,ITEM02828,3
ITEM00114,ITEM02829,4.4
ITEM00002,ITEM02830,3
ITEM00362,ITEM02831,2
ITEM00058,ITEM02832,1235.3
ITEM00058,ITEM02833,677.6
ITEM00069,ITEM02834,1
ITEM00070,ITEM02834,1
ITEM00018,ITEM02835,1
ITEM00163,ITEM02835,1
ITEM00164,ITEM02835,1
ITEM00169,ITEM02835,1
ITEM00174,ITEM02835,1
ITEM00071,ITEM02835,1
ITEM00018,ITEM02836,2
ITEM00163,ITEM02836,2
ITEM00164,ITEM02836,1
ITEM00169,ITEM02836,1
ITEM00174,ITEM02836,1
ITEM00071,ITEM02836,2
ITEM00071,ITEM02837,2
ITEM00071,ITEM02838,1
ITEM00018,ITEM02839,3
ITEM00169,ITEM02839,3
ITEM00174,ITEM02839,3
ITEM00163,ITEM02839,3
ITEM00164,ITEM02839,3
ITEM00071,ITEM02840,1
ITEM00071,ITEM02841,1
ITEM00071,ITEM02842,1
ITEM00071,ITEM02843,1
ITEM00071,ITEM02844,4
ITEM00071,ITEM02845,1
ITEM00018,ITEM02846,1
ITEM00163,ITEM02846,1
ITEM00164,ITEM02846,1
ITEM00169,ITEM02846,1
ITEM00174,ITEM02846,1
ITEM00071,ITEM02847,2
ITEM00018,ITEM02848,1
ITEM00163,ITEM02848,1
ITEM00169,ITEM02848,1
ITEM00163,ITEM02849,1
ITEM00164,ITEM02849,1
ITEM00169,ITEM02849,1
ITEM00174,ITEM02849,1
ITEM00099,ITEM02850,3
ITEM00043,ITEM02850,1
ITEM00044,ITEM02850,1
ITEM00071,ITEM02850,1
ITEM00018,ITEM02851,1
ITEM00163,ITEM02851,1
ITEM00164,ITEM02851,1
ITEM00169,ITEM02851,1
ITEM00174,ITEM02851,1
ITEM00078,ITEM02852,2
ITEM00079,ITEM02852,1
ITEM00186,ITEM02853,1
ITEM00089,ITEM02854,1
ITEM00090,ITEM02854,4
ITEM00186,ITEM02854,1
ITEM00018,ITEM02855,1
ITEM00008,ITEM02855,1
ITEM00009,ITEM02855,1
ITEM00010,ITEM02855,1
ITEM00011,ITEM02855,1
ITEM00183,ITEM02856,1
ITEM00367,ITEM02856,1
ITEM00182,ITEM02856,1
ITEM00018,ITEM02857,1
ITEM00008,ITEM02857,1
ITEM00009,ITEM02857,1
ITEM00064,ITEM02857,3
ITEM00010,ITEM02857,1
ITEM00011,ITEM02857,1
ITEM00060,ITEM02857,3
ITEM00061,ITEM02857,3
ITEM00062,ITEM02857,3
ITEM00063,ITEM02857,2
ITEM00018,ITEM02858,2
ITEM00008,ITEM02858,2
ITEM00009,ITEM02858,2
ITEM00010,ITEM02858,2
ITEM00011,ITEM02858,2
ITEM00017,ITEM02859,6
ITEM00363,ITEM02859,1
ITEM00364,ITEM02859,1
ITEM00018,ITEM02860,2
ITEM00008,ITEM02860,2
ITEM00009,ITEM02860,2
ITEM00010,ITEM02860,2
ITEM00011,ITEM02860,2
ITEM00249,ITEM02860,1
ITEM00250,ITEM02860,1
ITEM00067,ITEM02861,2
ITEM00105,ITEM02862,2
ITEM00354,ITEM02862,2
ITEM00066,ITEM02862,2
ITEM00078,ITEM02863,8
ITEM00079,ITEM02863,3
ITEM00348,ITEM02864,30
ITEM00350,ITEM02865,30
ITEM00349,ITEM02866,30
ITEM00058,ITEM02867,55
ITEM00072,ITEM02868,2
ITEM00018,ITEM02868,2
ITEM00374,ITEM02869,2
ITEM00375,ITEM02869,2
ITEM00018,ITEM02869,4
ITEM00008,ITEM02869,4
ITEM00009,ITEM02869,4
ITEM00010,ITEM02869,4
ITEM00011,ITEM02869,4
ITEM00428,ITEM02870,1
ITEM00069,ITEM02871,1
ITEM00070,ITEM02871,1
ITEM00251,ITEM02872,2
ITEM00182,ITEM02873,1
ITEM00183,ITEM02873,1
ITEM00182,ITEM02874,1
ITEM00183,ITEM02874,1
ITEM00182,ITEM02875,1
ITEM00183,ITEM02876,1
ITEM00182,ITEM02877,3
ITEM00183,ITEM02877,3
ITEM00002,ITEM02878,1
ITEM00339,ITEM02879,1
ITEM00002,ITEM02880,1
ITEM00003,ITEM02881,1
ITEM00032,ITEM02882,2
ITEM00032,ITEM02883,2
ITEM00339,ITEM02884,2
ITEM00339,ITEM02885,1
ITEM00178,ITEM02886,1
ITEM00002,ITEM02887,1
ITEM00002,ITEM02888,1
ITEM00339,ITEM02889,1
ITEM00146,ITEM02890,1
ITEM00146,ITEM02891,1
ITEM00146,ITEM02892,1
ITEM00146,ITEM02893,1
ITEM00146,ITEM02894,1
ITEM00146,ITEM02895,1
ITEM00012,ITEM02896,1
ITEM00118,ITEM02897,2
ITEM00028,ITEM02898,1
ITEM00029,ITEM02898,1
ITEM00026,ITEM02898,1
ITEM00030,ITEM02898,1
ITEM00027,ITEM02898,1
ITEM00038,ITEM02899,4
ITEM00114,ITEM02900,297
ITEM00114,ITEM02901,66
ITEM00114,ITEM02902,236.5
ITEM00274,ITEM02903,14
ITEM00114,ITEM02904,281.6
ITEM00114,ITEM02905,363
ITEM00114,ITEM02906,202.4
ITEM00114,ITEM02907,63.8
ITEM00032,ITEM02907,8
ITEM00114,ITEM02908,105.6
ITEM00032,ITEM02909,7
ITEM00032,ITEM02910,16
ITEM00274,ITEM02911,14
ITEM00114,ITEM02912,88
ITEM00093,ITEM02913,1
ITEM00094,ITEM02913,1
ITEM00092,ITEM02914,1
ITEM00095,ITEM02914,1
ITEM00186,ITEM02915,1
ITEM00186,ITEM02916,1
ITEM00114,ITEM02917,286
ITEM00114,ITEM02918,66
ITEM00114,ITEM02919,286
ITEM00114,ITEM02920,401.5
ITEM00114,ITEM02921,132
ITEM00114,ITEM02922,367.4
ITEM00114,ITEM02923,176
ITEM00114,ITEM02924,27.5
ITEM00114,ITEM02925,55
ITEM00114,ITEM02926,11
ITEM00114,ITEM02927,55
ITEM00022,ITEM02928,1
ITEM00334,ITEM02928,2
ITEM00089,ITEM02929,1
ITEM00334,ITEM02929,1
ITEM00091,ITEM02930,2
ITEM00008,ITEM02931,1
ITEM00009,ITEM02931,1
ITEM00010,ITEM02931,1
ITEM00011,ITEM02931,1
ITEM00057,ITEM02932,110
ITEM00057,ITEM02933,220
ITEM00068,ITEM02933,440
ITEM00057,ITEM02934,440
ITEM00068,ITEM02934,715
ITEM00057,ITEM02935,330
ITEM00068,ITEM02935,605
ITEM00057,ITEM02936,330
ITEM00068,ITEM02936,1100
ITEM00057,ITEM02937,330
ITEM00068,ITEM02937,1320
ITEM00057,ITEM02938,440
ITEM00068,ITEM02938,1375
ITEM00039,ITEM02939,1
ITEM00368,ITEM02940,2
ITEM00018,ITEM02941,1
ITEM00008,ITEM02941,1
ITEM00009,ITEM02941,1
ITEM00010,ITEM02941,1
ITEM00011,ITEM02941,1
ITEM00060,ITEM02941,3
ITEM00061,ITEM02941,3
ITEM00062,ITEM02941,3
ITEM00063,ITEM02941,2
ITEM00064,ITEM02941,3
ITEM00039,ITEM02942,2
ITEM00039,ITEM02943,2
ITEM00039,ITEM02944,2
ITEM00068,ITEM02945,4.4
ITEM00395,ITEM02946,2
ITEM00084,ITEM02946,2
ITEM00395,ITEM02947,2
ITEM00391,ITEM02947,2
ITEM00395,ITEM02948,1
ITEM00391,ITEM02948,1
ITEM00395,ITEM02949,2
ITEM00391,ITEM02949,2
ITEM00395,ITEM02950,2
ITEM00153,ITEM02950,2
