item,period,quantity
FP1-058,2023-12-18,11.0
FP1-058,2023-12-25,11.0
FP1-059,2021-01-04,1.62
FP1-059,2021-01-11,0.0
FP1-059,2021-01-18,3.41
FP1-059,2021-01-25,0.0
FP1-059,2021-02-01,0.0
FP1-059,2021-02-08,0.0
FP1-059,2021-02-15,2.23
FP1-059,2021-02-22,2.13
FP1-059,2021-03-01,0.88
FP1-059,2021-03-08,0.4
FP1-059,2021-03-15,0.64
FP1-059,2021-03-22,0.0
FP1-059,2021-03-29,0.0
FP1-059,2021-04-05,0.0
FP1-059,2021-04-12,0.0
FP1-059,2021-04-19,0.0
FP1-059,2021-04-26,0.0
FP1-059,2021-05-03,1.17
FP1-059,2021-05-10,5.23
FP1-059,2021-05-17,7.51
FP1-059,2021-05-24,9.09
FP1-059,2021-05-31,6.04
FP1-059,2021-06-07,10.41
FP1-059,2021-06-14,8.71
FP1-059,2021-06-21,7.92
FP1-059,2021-06-28,9.1
FP1-059,2021-07-05,13.66
FP1-059,2021-07-12,8.49
FP1-059,2021-07-19,8.45
FP1-059,2021-07-26,8.66
FP1-059,2021-08-02,8.38
FP1-059,2021-08-09,10.73
FP1-059,2021-08-16,7.42
FP1-059,2021-08-23,8.09
FP1-059,2021-08-30,5.14
FP1-059,2021-09-06,7.26
FP1-059,2021-09-13,8.0
FP1-059,2021-09-20,7.61
FP1-059,2021-09-27,3.8
FP1-059,2021-10-04,1.82
FP1-059,2021-10-11,2.15
FP1-059,2021-10-18,6.46
FP1-059,2021-10-25,1.78
FP1-059,2021-11-01,0.0
FP1-059,2021-11-08,0.0
FP1-059,2021-11-15,2.65
FP1-059,2021-11-22,0.19
FP1-059,2021-11-29,0.0
FP1-059,2021-12-06,0.0
FP1-059,2021-12-13,0.0
FP1-059,2021-12-20,0.0
FP1-059,2021-12-27,0.18
FP1-059,2022-01-03,0.0
FP1-059,2022-01-10,1.75
FP1-059,2022-01-17,0.89
FP1-059,2022-01-24,1.85
FP1-059,2022-01-31,0.29
FP1-059,2022-02-07,0.0
FP1-059,2022-02-14,0.72
FP1-059,2022-02-21,1.95
FP1-059,2022-02-28,0.0
FP1-059,2022-03-07,0.0
FP1-059,2022-03-14,0.0
FP1-059,2022-03-21,0.0
FP1-059,2022-03-28,0.67
FP1-059,2022-04-04,1.21
FP1-059,2022-04-11,0.07
FP1-059,2022-04-18,1.81
FP1-059,2022-04-25,2.12
FP1-059,2022-05-02,3.8
FP1-059,2022-05-09,4.37
FP1-059,2022-05-16,8.21
FP1-059,2022-05-23,11.71
FP1-059,2022-05-30,8.34
FP1-059,2022-06-06,8.79
FP1-059,2022-06-13,9.45
FP1-059,2022-06-20,10.2
FP1-059,2022-06-27,10.21
FP1-059,2022-07-04,12.29
FP1-059,2022-07-11,14.25
FP1-059,2022-07-18,9.43
FP1-059,2022-07-25,11.31
FP1-059,2022-08-01,9.45
FP1-059,2022-08-08,9.01
FP1-059,2022-08-15,9.71
FP1-059,2022-08-22,11.94
FP1-059,2022-08-29,6.11
FP1-059,2022-09-05,10.21
FP1-059,2022-09-12,10.0
FP1-059,2022-09-19,5.11
FP1-059,2022-09-26,6.79
FP1-059,2022-10-03,3.84
FP1-059,2022-10-10,4.42
FP1-059,2022-10-17,4.03
FP1-059,2022-10-24,1.72
FP1-059,2022-10-31,0.73
FP1-059,2022-11-07,0.32
FP1-059,2022-11-14,0.19
FP1-059,2022-11-21,1.88
FP1-059,2022-11-28,0.0
FP1-059,2022-12-05,0.69
FP1-059,2022-12-12,1.04
FP1-059,2022-12-19,0.18
FP1-059,2022-12-26,0.64
FP1-059,2023-01-02,3.77
FP1-059,2023-01-09,1.79
FP1-059,2023-01-16,3.21
FP1-059,2023-01-23,1.69
FP1-059,2023-01-30,0.49
FP1-059,2023-02-06,3.31
FP1-059,2023-02-13,2.13
FP1-059,2023-02-20,0.02
FP1-059,2023-02-27,0.71
FP1-059,2023-03-06,1.74
FP1-059,2023-03-13,0.14
FP1-059,2023-03-20,0.25
FP1-059,2023-03-27,1.52
FP1-059,2023-04-03,0.82
FP1-059,2023-04-10,2.89
FP1-059,2023-04-17,3.02
FP1-059,2023-04-24,3.31
FP1-059,2023-05-01,7.32
FP1-059,2023-05-08,7.87
FP1-059,2023-05-15,10.84
FP1-059,2023-05-22,13.42
FP1-059,2023-05-29,9.27
FP1-059,2023-06-05,8.82
FP1-059,2023-06-12,13.71
FP1-059,2023-06-19,11.18
FP1-059,2023-06-26,10.27
FP1-059,2023-07-03,15.33
FP1-059,2023-07-10,12.36
FP1-059,2023-07-17,13.36
FP1-059,2023-07-24,9.63
FP1-059,2023-07-31,10.37
FP1-059,2023-08-07,13.17
FP1-059,2023-08-14,11.81
FP1-059,2023-08-21,13.51
FP1-059,2023-08-28,10.36
FP1-059,2023-09-04,12.2
FP1-059,2023-09-11,7.39
FP1-059,2023-09-18,6.43
FP1-059,2023-09-25,6.25
FP1-059,2023-10-02,7.37
FP1-059,2023-10-09,9.96
FP1-059,2023-10-16,5.6
FP1-059,2023-10-23,3.91
FP1-059,2023-10-30,3.57
FP1-059,2023-11-06,4.25
FP1-059,2023-11-13,2.15
FP1-059,2023-11-20,3.53
FP1-059,2023-11-27,1.63
FP1-059,2023-12-04,0.76
FP1-059,2023-12-11,2.33
FP1-059,2023-12-18,1.82
FP1-059,2023-12-25,3.68
FP1-060,2021-01-04,1.0
FP1-060,2021-01-11,0.0
FP1-060,2021-01-18,4.0
FP1-060,2021-01-25,0.0
FP1-060,2021-02-01,0.0
FP1-060,2021-02-08,0.0
FP1-060,2021-02-15,0.0
FP1-060,2021-02-22,0.0
FP1-060,2021-03-01,0.0
FP1-060,2021-03-08,3.0
FP1-060,2021-03-15,1.0
FP1-060,2021-03-22,1.0
FP1-060,2021-03-29,1.0
FP1-060,2021-04-05,2.0
FP1-060,2021-04-12,0.0
FP1-060,2021-04-19,6.0
FP1-060,2021-04-26,5.0
FP1-060,2021-05-03,5.0
FP1-060,2021-05-10,0.0
FP1-060,2021-05-17,5.0
FP1-060,2021-05-24,0.0
FP1-060,2021-05-31,5.0
FP1-060,2021-06-07,6.0
FP1-060,2021-06-14,3.0
FP1-060,2021-06-21,2.0
FP1-060,2021-06-28,2.0
FP1-060,2021-07-05,3.0
FP1-060,2021-07-12,6.0
FP1-060,2021-07-19,2.0
FP1-060,2021-07-26,3.0
FP1-060,2021-08-02,3.0
FP1-060,2021-08-09,3.0
FP1-060,2021-08-16,2.0
FP1-060,2021-08-23,5.0
FP1-060,2021-08-30,2.0
FP1-060,2021-09-06,1.0
FP1-060,2021-09-13,2.0
FP1-060,2021-09-20,2.0
FP1-060,2021-09-27,11.0
FP1-060,2021-10-04,2.0
FP1-060,2021-10-11,3.0
FP1-060,2021-10-18,4.0
FP1-060,2021-10-25,12.0
FP1-060,2021-11-01,2.0
FP1-060,2021-11-08,2.0
FP1-060,2021-11-15,7.0
FP1-060,2021-11-22,2.0
FP1-060,2021-11-29,2.0
FP1-060,2021-12-06,3.0
FP1-060,2021-12-13,5.0
FP1-060,2021-12-20,4.0
FP1-060,2021-12-27,3.0
FP1-060,2022-01-03,4.0
FP1-060,2022-01-10,2.0
FP1-060,2022-01-17,2.0
FP1-060,2022-01-24,0.0
FP1-060,2022-01-31,0.0
FP1-060,2022-02-07,5.0
FP1-060,2022-02-14,3.0
FP1-060,2022-02-21,4.0
FP1-060,2022-02-28,4.0
FP1-060,2022-03-07,0.0
FP1-060,2022-03-14,4.0
FP1-060,2022-03-21,5.0
FP1-060,2022-03-28,5.0
FP1-060,2022-04-04,7.0
FP1-060,2022-04-11,8.0
FP1-060,2022-04-18,7.0
FP1-060,2022-04-25,7.0
FP1-060,2022-05-02,7.0
FP1-060,2022-05-09,6.0
FP1-060,2022-05-16,6.0
FP1-060,2022-05-23,7.0
FP1-060,2022-05-30,0.0
FP1-060,2022-06-06,6.0
FP1-060,2022-06-13,6.0
FP1-060,2022-06-20,7.0
FP1-060,2022-06-27,6.0
FP1-060,2022-07-04,5.0
FP1-060,2022-07-11,5.0
FP1-060,2022-07-18,5.0
FP1-060,2022-07-25,7.0
FP1-060,2022-08-01,4.0
FP1-060,2022-08-08,0.0
FP1-060,2022-08-15,5.0
FP1-060,2022-08-22,6.0
FP1-060,2022-08-29,4.0
FP1-060,2022-09-05,6.0
FP1-060,2022-09-12,4.0
FP1-060,2022-09-19,4.0
FP1-060,2022-09-26,8.0
FP1-060,2022-10-03,5.0
FP1-060,2022-10-10,7.0
FP1-060,2022-10-17,5.0
FP1-060,2022-10-24,6.0
FP1-060,2022-10-31,5.0
FP1-060,2022-11-07,5.0
FP1-060,2022-11-14,5.0
FP1-060,2022-11-21,7.0
FP1-060,2022-11-28,0.0
FP1-060,2022-12-05,6.0
FP1-060,2022-12-12,5.0
FP1-060,2022-12-19,5.0
FP1-060,2022-12-26,6.0
FP1-060,2023-01-02,7.0
FP1-060,2023-01-09,13.0
FP1-060,2023-01-16,6.0
FP1-060,2023-01-23,6.0
FP1-060,2023-01-30,5.0
FP1-060,2023-02-06,11.0
FP1-060,2023-02-13,6.0
FP1-060,2023-02-20,7.0
FP1-060,2023-02-27,6.0
FP1-060,2023-03-06,6.0
FP1-060,2023-03-13,10.0
FP1-060,2023-03-20,7.0
FP1-060,2023-03-27,7.0
FP1-060,2023-04-03,9.0
FP1-060,2023-04-10,11.0
FP1-060,2023-04-17,0.0
FP1-060,2023-04-24,11.0
FP1-060,2023-05-01,12.0
FP1-060,2023-05-08,12.0
FP1-060,2023-05-15,9.0
FP1-060,2023-05-22,0.0
FP1-060,2023-05-29,13.0
FP1-060,2023-06-05,11.0
FP1-060,2023-06-12,9.0
FP1-060,2023-06-19,8.0
FP1-060,2023-06-26,8.0
FP1-060,2023-07-03,8.0
FP1-060,2023-07-10,8.0
FP1-060,2023-07-17,9.0
FP1-060,2023-07-24,13.0
FP1-060,2023-07-31,0.0
FP1-060,2023-08-07,7.0
FP1-060,2023-08-14,8.0
FP1-060,2023-08-21,9.0
FP1-060,2023-08-28,7.0
FP1-060,2023-09-04,8.0
FP1-060,2023-09-11,7.0
FP1-060,2023-09-18,7.0
FP1-060,2023-09-25,8.0
FP1-060,2023-10-02,8.0
FP1-060,2023-10-09,0.0
FP1-060,2023-10-16,9.0
FP1-060,2023-10-23,9.0
FP1-060,2023-10-30,8.0
FP1-060,2023-11-06,8.0
FP1-060,2023-11-13,9.0
FP1-060,2023-11-20,9.0
FP1-060,2023-11-27,8.0
FP1-060,2023-12-04,0.0
FP1-060,2023-12-11,0.0
FP1-060,2023-12-18,9.0
FP1-060,2023-12-25,9.0
FP1-061,2021-01-04,0.0
FP1-061,2021-01-11,0.0
FP1-061,2021-01-18,0.0
FP1-061,2021-01-25,0.0
FP1-061,2021-02-01,3.0
FP1-061,2021-02-08,0.0
FP1-061,2021-02-15,1.0
FP1-061,2021-02-22,0.0
FP1-061,2021-03-01,4.0
FP1-061,2021-03-08,1.0
FP1-061,2021-03-15,2.0
FP1-061,2021-03-22,2.0
FP1-061,2021-03-29,6.0
FP1-061,2021-04-05,2.0
FP1-061,2021-04-12,3.0
FP1-061,2021-04-19,2.0
FP1-061,2021-04-26,5.0
FP1-061,2021-05-03,4.0
FP1-061,2021-05-10,3.0
FP1-061,2021-05-17,5.0
FP1-061,2021-05-24,4.0
FP1-061,2021-05-31,4.0
FP1-061,2021-06-07,3.0
FP1-061,2021-06-14,7.0
FP1-061,2021-06-21,4.0
FP1-061,2021-06-28,4.0
FP1-061,2021-07-05,8.0
FP1-061,2021-07-12,7.0
FP1-061,2021-07-19,4.0
FP1-061,2021-07-26,6.0
FP1-061,2021-08-02,4.0
FP1-061,2021-08-09,4.0
FP1-061,2021-08-16,10.0
FP1-061,2021-08-23,8.0
FP1-061,2021-08-30,4.0
FP1-061,2021-09-06,3.0
FP1-061,2021-09-13,7.0
FP1-061,2021-09-20,5.0
FP1-061,2021-09-27,4.0
FP1-061,2021-10-04,5.0
FP1-061,2021-10-11,7.0
FP1-061,2021-10-18,3.0
FP1-061,2021-10-25,3.0
FP1-061,2021-11-01,4.0
FP1-061,2021-11-08,2.0
FP1-061,2021-11-15,5.0
FP1-061,2021-11-22,2.0
FP1-061,2021-11-29,3.0
FP1-061,2021-12-06,1.0
FP1-061,2021-12-13,5.0
FP1-061,2021-12-20,1.0
FP1-061,2021-12-27,2.0
FP1-061,2022-01-03,0.0
FP1-061,2022-01-10,1.0
FP1-061,2022-01-17,3.0
FP1-061,2022-01-24,1.0
FP1-061,2022-01-31,5.0
FP1-061,2022-02-07,2.0
FP1-061,2022-02-14,3.0
FP1-061,2022-02-21,3.0
FP1-061,2022-02-28,3.0
FP1-061,2022-03-07,7.0
FP1-061,2022-03-14,4.0
FP1-061,2022-03-21,4.0
FP1-061,2022-03-28,4.0
FP1-061,2022-04-04,4.0
FP1-061,2022-04-11,5.0
FP1-061,2022-04-18,10.0
FP1-061,2022-04-25,7.0
FP1-061,2022-05-02,7.0
FP1-061,2022-05-09,0.0
FP1-061,2022-05-16,8.0
FP1-061,2022-05-23,7.0
FP1-061,2022-05-30,6.0
FP1-061,2022-06-06,8.0
FP1-061,2022-06-13,12.0
FP1-061,2022-06-20,7.0
FP1-061,2022-06-27,6.0
FP1-061,2022-07-04,9.0
FP1-061,2022-07-11,6.0
FP1-061,2022-07-18,7.0
FP1-061,2022-07-25,9.0
FP1-061,2022-08-01,7.0
FP1-061,2022-08-08,0.0
FP1-061,2022-08-15,9.0
FP1-061,2022-08-22,6.0
FP1-061,2022-08-29,7.0
FP1-061,2022-09-05,7.0
FP1-061,2022-09-12,6.0
FP1-061,2022-09-19,10.0
FP1-061,2022-09-26,6.0
FP1-061,2022-10-03,8.0
FP1-061,2022-10-10,7.0
FP1-061,2022-10-17,6.0
FP1-061,2022-10-24,5.0
FP1-061,2022-10-31,0.0
FP1-061,2022-11-07,6.0
FP1-061,2022-11-14,6.0
FP1-061,2022-11-21,0.0
FP1-061,2022-11-28,5.0
FP1-061,2022-12-05,6.0
FP1-061,2022-12-12,5.0
FP1-061,2022-12-19,3.0
FP1-061,2022-12-26,7.0
FP1-061,2023-01-02,5.0
FP1-061,2023-01-09,4.0
FP1-061,2023-01-16,6.0
FP1-061,2023-01-23,5.0
FP1-061,2023-01-30,6.0
FP1-061,2023-02-06,6.0
FP1-061,2023-02-13,6.0
FP1-061,2023-02-20,5.0
FP1-061,2023-02-27,7.0
FP1-061,2023-03-06,6.0
FP1-061,2023-03-13,9.0
FP1-061,2023-03-20,8.0
FP1-061,2023-03-27,8.0
FP1-061,2023-04-03,7.0
FP1-061,2023-04-10,11.0
FP1-061,2023-04-17,8.0
FP1-061,2023-04-24,11.0
FP1-061,2023-05-01,9.0
FP1-061,2023-05-08,9.0
FP1-061,2023-05-15,9.0
FP1-061,2023-05-22,10.0
FP1-061,2023-05-29,8.0
FP1-061,2023-06-05,9.0
FP1-061,2023-06-12,11.0
FP1-061,2023-06-19,11.0
FP1-061,2023-06-26,9.0
FP1-061,2023-07-03,13.0
FP1-061,2023-07-10,12.0
FP1-061,2023-07-17,11.0
FP1-061,2023-07-24,14.0
FP1-061,2023-07-31,9.0
FP1-061,2023-08-07,13.0
FP1-061,2023-08-14,11.0
FP1-061,2023-08-21,10.0
FP1-061,2023-08-28,9.0
FP1-061,2023-09-04,14.0
FP1-061,2023-09-11,10.0
FP1-061,2023-09-18,8.0
FP1-061,2023-09-25,10.0
FP1-061,2023-10-02,9.0
FP1-061,2023-10-09,8.0
FP1-061,2023-10-16,9.0
FP1-061,2023-10-23,8.0
FP1-061,2023-10-30,9.0
FP1-061,2023-11-06,8.0
FP1-061,2023-11-13,13.0
FP1-061,2023-11-20,7.0
FP1-061,2023-11-27,8.0
FP1-061,2023-12-04,7.0
FP1-061,2023-12-11,15.0
FP1-061,2023-12-18,7.0
FP1-061,2023-12-25,8.0
FP1-062,2021-01-04,0.0
FP1-062,2021-01-11,2.0
FP1-062,2021-01-18,4.0
FP1-062,2021-01-25,2.0
FP1-062,2021-02-01,0.0
FP1-062,2021-02-08,1.0
FP1-062,2021-02-15,2.0
FP1-062,2021-02-22,7.0
FP1-062,2021-03-01,4.0
FP1-062,2021-03-08,4.0
FP1-062,2021-03-15,0.0
FP1-062,2021-03-22,4.0
FP1-062,2021-03-29,3.0
FP1-062,2021-04-05,5.0
FP1-062,2021-04-12,5.0
FP1-062,2021-04-19,0.0
FP1-062,2021-04-26,4.0
FP1-062,2021-05-03,4.0
FP1-062,2021-05-10,2.0
FP1-062,2021-05-17,2.0
FP1-062,2021-05-24,2.0
FP1-062,2021-05-31,2.0
FP1-062,2021-06-07,2.0
FP1-062,2021-06-14,2.0
FP1-062,2021-06-21,3.0
FP1-062,2021-06-28,0.0
FP1-062,2021-07-05,0.0
FP1-062,2021-07-12,4.0
FP1-062,2021-07-19,0.0
FP1-062,2021-07-26,1.0
FP1-062,2021-08-02,0.0
FP1-062,2021-08-09,2.0
FP1-062,2021-08-16,1.0
FP1-062,2021-08-23,2.0
FP1-062,2021-08-30,5.0
FP1-062,2021-09-06,4.0
FP1-062,2021-09-13,4.0
FP1-062,2021-09-20,6.0
FP1-062,2021-09-27,5.0
FP1-062,2021-10-04,6.0
FP1-062,2021-10-11,6.0
FP1-062,2021-10-18,0.0
FP1-062,2021-10-25,8.0
FP1-062,2021-11-01,7.0
FP1-062,2021-11-08,5.0
FP1-062,2021-11-15,4.0
FP1-062,2021-11-22,5.0
FP1-062,2021-11-29,4.0
FP1-062,2021-12-06,4.0
FP1-062,2021-12-13,3.0
FP1-062,2021-12-20,7.0
FP1-062,2021-12-27,3.0
FP1-062,2022-01-03,3.0
FP1-062,2022-01-10,6.0
FP1-062,2022-01-17,6.0
FP1-062,2022-01-24,4.0
FP1-062,2022-01-31,5.0
FP1-062,2022-02-07,5.0
FP1-062,2022-02-14,4.0
FP1-062,2022-02-21,0.0
FP1-062,2022-02-28,5.0
FP1-062,2022-03-07,4.0
FP1-062,2022-03-14,7.0
FP1-062,2022-03-21,5.0
FP1-062,2022-03-28,11.0
FP1-062,2022-04-04,8.0
FP1-062,2022-04-11,8.0
FP1-062,2022-04-18,7.0
FP1-062,2022-04-25,7.0
FP1-062,2022-05-02,6.0
FP1-062,2022-05-09,0.0
FP1-062,2022-05-16,5.0
FP1-062,2022-05-23,6.0
FP1-062,2022-05-30,8.0
FP1-062,2022-06-06,5.0
FP1-062,2022-06-13,4.0
FP1-062,2022-06-20,0.0
FP1-062,2022-06-27,5.0
FP1-062,2022-07-04,6.0
FP1-062,2022-07-11,3.0
FP1-062,2022-07-18,5.0
FP1-062,2022-07-25,5.0
FP1-062,2022-08-01,5.0
FP1-062,2022-08-08,6.0
FP1-062,2022-08-15,4.0
FP1-062,2022-08-22,5.0
FP1-062,2022-08-29,6.0
FP1-062,2022-09-05,5.0
FP1-062,2022-09-12,5.0
FP1-062,2022-09-19,9.0
FP1-062,2022-09-26,9.0
FP1-062,2022-10-03,8.0
FP1-062,2022-10-10,12.0
FP1-062,2022-10-17,9.0
FP1-062,2022-10-24,9.0
FP1-062,2022-10-31,9.0
FP1-062,2022-11-07,8.0
FP1-062,2022-11-14,10.0
FP1-062,2022-11-21,6.0
FP1-062,2022-11-28,6.0
FP1-062,2022-12-05,7.0
FP1-062,2022-12-12,9.0
FP1-062,2022-12-19,0.0
FP1-062,2022-12-26,7.0
FP1-062,2023-01-02,6.0
FP1-062,2023-01-09,6.0
FP1-062,2023-01-16,6.0
FP1-062,2023-01-23,9.0
FP1-062,2023-01-30,9.0
FP1-062,2023-02-06,7.0
FP1-062,2023-02-13,7.0
FP1-062,2023-02-20,7.0
FP1-062,2023-02-27,10.0
FP1-062,2023-03-06,12.0
FP1-062,2023-03-13,7.0
FP1-062,2023-03-20,8.0
FP1-062,2023-03-27,8.0
FP1-062,2023-04-03,10.0
FP1-062,2023-04-10,10.0
FP1-062,2023-04-17,12.0
FP1-062,2023-04-24,0.0
FP1-062,2023-05-01,11.0
FP1-062,2023-05-08,8.0
FP1-062,2023-05-15,8.0
FP1-062,2023-05-22,7.0
FP1-062,2023-05-29,7.0
FP1-062,2023-06-05,8.0
FP1-062,2023-06-12,0.0
FP1-062,2023-06-19,7.0
FP1-062,2023-06-26,6.0
FP1-062,2023-07-03,0.0
FP1-062,2023-07-10,9.0
FP1-062,2023-07-17,11.0
FP1-062,2023-07-24,7.0
FP1-062,2023-07-31,8.0
FP1-062,2023-08-07,8.0
FP1-062,2023-08-14,9.0
FP1-062,2023-08-21,8.0
FP1-062,2023-08-28,9.0
FP1-062,2023-09-04,0.0
FP1-062,2023-09-11,9.0
FP1-062,2023-09-18,0.0
FP1-062,2023-09-25,9.0
FP1-062,2023-10-02,12.0
FP1-062,2023-10-09,11.0
FP1-062,2023-10-16,13.0
FP1-062,2023-10-23,13.0
FP1-062,2023-10-30,0.0
FP1-062,2023-11-06,13.0
FP1-062,2023-11-13,11.0
FP1-062,2023-11-20,12.0
FP1-062,2023-11-27,10.0
FP1-062,2023-12-04,10.0
FP1-062,2023-12-11,9.0
FP1-062,2023-12-18,10.0
FP1-062,2023-12-25,9.0
FP1-063,2021-01-04,0.51
FP1-063,2021-01-11,0.0
FP1-063,2021-01-18,0.35
FP1-063,2021-01-25,0.12
FP1-063,2021-02-01,2.55
FP1-063,2021-02-08,0.56
FP1-063,2021-02-15,0.0
FP1-063,2021-02-22,2.81
FP1-063,2021-03-01,0.0
FP1-063,2021-03-08,2.48
FP1-063,2021-03-15,0.11
FP1-063,2021-03-22,3.99
FP1-063,2021-03-29,4.98
FP1-063,2021-04-05,0.53
FP1-063,2021-04-12,0.11
FP1-063,2021-04-19,2.64
FP1-063,2021-04-26,1.23
FP1-063,2021-05-03,0.0
FP1-063,2021-05-10,0.57
FP1-063,2021-05-17,6.23
FP1-063,2021-05-24,2.02
FP1-063,2021-05-31,0.18
FP1-063,2021-06-07,0.17
FP1-063,2021-06-14,0.62
FP1-063,2021-06-21,0.43
FP1-063,2021-06-28,0.0
FP1-063,2021-07-05,0.0
FP1-063,2021-07-12,0.32
FP1-063,2021-07-19,0.0
FP1-063,2021-07-26,0.0
FP1-063,2021-08-02,0.0
FP1-063,2021-08-09,0.71
FP1-063,2021-08-16,2.58
FP1-063,2021-08-23,0.79
FP1-063,2021-08-30,1.46
FP1-063,2021-09-06,8.5
FP1-063,2021-09-13,1.02
FP1-063,2021-09-20,7.0
FP1-063,2021-09-27,0.88
FP1-063,2021-10-04,0.32
FP1-063,2021-10-11,0.71
FP1-063,2021-10-18,5.73
FP1-063,2021-10-25,4.07
FP1-063,2021-11-01,1.42
FP1-063,2021-11-08,2.74
FP1-063,2021-11-15,3.62
FP1-063,2021-11-22,23.45
FP1-063,2021-11-29,9.86
FP1-063,2021-12-06,13.09
FP1-063,2021-12-13,12.93
FP1-063,2021-12-20,9.74
FP1-063,2021-12-27,3.07
FP1-063,2022-01-03,2.32
FP1-063,2022-01-10,2.87
FP1-063,2022-01-17,2.7
FP1-063,2022-01-24,2.28
FP1-063,2022-01-31,1.45
FP1-063,2022-02-07,3.03
FP1-063,2022-02-14,3.44
FP1-063,2022-02-21,1.03
FP1-063,2022-02-28,2.0
FP1-063,2022-03-07,1.58
FP1-063,2022-03-14,3.01
FP1-063,2022-03-21,5.33
FP1-063,2022-03-28,3.66
FP1-063,2022-04-04,4.97
FP1-063,2022-04-11,0.93
FP1-063,2022-04-18,3.04
FP1-063,2022-04-25,3.19
FP1-063,2022-05-02,1.23
FP1-063,2022-05-09,2.86
FP1-063,2022-05-16,2.42
FP1-063,2022-05-23,1.7
FP1-063,2022-05-30,2.48
FP1-063,2022-06-06,1.43
FP1-063,2022-06-13,0.0
FP1-063,2022-06-20,3.75
FP1-063,2022-06-27,0.0
FP1-063,2022-07-04,1.65
FP1-063,2022-07-11,1.18
FP1-063,2022-07-18,1.89
FP1-063,2022-07-25,1.18
FP1-063,2022-08-01,2.35
FP1-063,2022-08-08,1.64
FP1-063,2022-08-15,5.1
FP1-063,2022-08-22,2.26
FP1-063,2022-08-29,1.36
FP1-063,2022-09-05,6.91
FP1-063,2022-09-12,3.08
FP1-063,2022-09-19,3.06
FP1-063,2022-09-26,3.71
FP1-063,2022-10-03,4.57
FP1-063,2022-10-10,3.15
FP1-063,2022-10-17,3.12
FP1-063,2022-10-24,2.0
FP1-063,2022-10-31,2.86
FP1-063,2022-11-07,6.8
FP1-063,2022-11-14,5.0
FP1-063,2022-11-21,26.91
FP1-063,2022-11-28,10.75
FP1-063,2022-12-05,17.48
FP1-063,2022-12-12,14.58
FP1-063,2022-12-19,11.45
FP1-063,2022-12-26,4.59
FP1-063,2023-01-02,2.92
FP1-063,2023-01-09,2.05
FP1-063,2023-01-16,3.14
FP1-063,2023-01-23,5.13
FP1-063,2023-01-30,1.87
FP1-063,2023-02-06,2.71
FP1-063,2023-02-13,3.04
FP1-063,2023-02-20,3.48
FP1-063,2023-02-27,2.48
FP1-063,2023-03-06,6.24
FP1-063,2023-03-13,2.56
FP1-063,2023-03-20,5.62
FP1-063,2023-03-27,4.22
FP1-063,2023-04-03,3.62
FP1-063,2023-04-10,3.09
FP1-063,2023-04-17,3.72
FP1-063,2023-04-24,10.65
FP1-063,2023-05-01,3.29
FP1-063,2023-05-08,4.81
FP1-063,2023-05-15,7.02
FP1-063,2023-05-22,3.74
FP1-063,2023-05-29,5.17
FP1-063,2023-06-05,3.96
FP1-063,2023-06-12,11.5
FP1-063,2023-06-19,8.34
FP1-063,2023-06-26,3.02
FP1-063,2023-07-03,8.07
FP1-063,2023-07-10,3.98
FP1-063,2023-07-17,4.54
FP1-063,2023-07-24,3.73
FP1-063,2023-07-31,2.71
FP1-063,2023-08-07,3.71
FP1-063,2023-08-14,5.28
FP1-063,2023-08-21,6.56
FP1-063,2023-08-28,6.42
FP1-063,2023-09-04,6.16
FP1-063,2023-09-11,6.58
FP1-063,2023-09-18,3.93
FP1-063,2023-09-25,7.52
FP1-063,2023-10-02,4.34
FP1-063,2023-10-09,5.01
FP1-063,2023-10-16,5.54
FP1-063,2023-10-23,5.34
FP1-063,2023-10-30,7.19
FP1-063,2023-11-06,4.35
FP1-063,2023-11-13,11.31
FP1-063,2023-11-20,24.27
FP1-063,2023-11-27,14.68
FP1-063,2023-12-04,16.5
FP1-063,2023-12-11,18.33
FP1-063,2023-12-18,11.42
FP1-063,2023-12-25,5.77
FP1-064,2021-01-04,0.0
FP1-064,2021-01-11,0.0
FP1-064,2021-01-18,0.0
FP1-064,2021-01-25,1.0
FP1-064,2021-02-01,1.0
FP1-064,2021-02-08,0.0
FP1-064,2021-02-15,0.0
FP1-064,2021-02-22,0.0
FP1-064,2021-03-01,0.0
FP1-064,2021-03-08,0.0
FP1-064,2021-03-15,0.0
FP1-064,2021-03-22,2.0
FP1-064,2021-03-29,4.0
FP1-064,2021-04-05,4.0
FP1-064,2021-04-12,8.0
FP1-064,2021-04-19,11.0
FP1-064,2021-04-26,10.0
FP1-064,2021-05-03,10.0
FP1-064,2021-05-10,10.0
FP1-064,2021-05-17,8.0
FP1-064,2021-05-24,8.0
FP1-064,2021-05-31,13.0
FP1-064,2021-06-07,10.0
FP1-064,2021-06-14,5.0
FP1-064,2021-06-21,6.0
FP1-064,2021-06-28,4.0
FP1-064,2021-07-05,4.0
FP1-064,2021-07-12,3.0
FP1-064,2021-07-19,3.0
FP1-064,2021-07-26,2.0
FP1-064,2021-08-02,0.0
FP1-064,2021-08-09,0.0
FP1-064,2021-08-16,1.0
FP1-064,2021-08-23,2.0
FP1-064,2021-08-30,1.0
FP1-064,2021-09-06,1.0
FP1-064,2021-09-13,3.0
FP1-064,2021-09-20,1.0
FP1-064,2021-09-27,1.0
FP1-064,2021-10-04,0.0
FP1-064,2021-10-11,0.0
